"band;""bandname"""
"http://dbpedia.org/resource/Last_Exit_(free_jazz_band);""Last Exit (free jazz band)"""
"http://dbpedia.org/resource/Stone_Poneys;""Stone Poneys"""
"http://dbpedia.org/resource/The_Hamsters;""The Hamsters"""
"http://dbpedia.org/resource/Houston_Calls;""Houston Calls"""
"http://dbpedia.org/resource/Forever_More_(band);""Forever More (band)"""
"http://dbpedia.org/resource/USA_European_Connection;""USA European Connection"""
"http://dbpedia.org/resource/None_the_Less;""None the Less"""
"http://dbpedia.org/resource/Spent_(band);""Spent (band)"""
"http://dbpedia.org/resource/Wicked_Lester;""Wicked Lester"""
"http://dbpedia.org/resource/Witchfynde;""Witchfynde"""
"http://dbpedia.org/resource/Pluto_(Portuguese_band);""Pluto (Portuguese band)"""
"http://dbpedia.org/resource/Cassiber;""Cassiber"""
"http://dbpedia.org/resource/Impetigo_(band);""Impetigo (band)"""
"http://dbpedia.org/resource/Catfish_and_the_Bottlemen;""Catfish and the Bottlemen"""
"http://dbpedia.org/resource/Mystic_Chords_of_Memory;""Mystic Chords of Memory"""
"http://dbpedia.org/resource/Pholas_Dactylus_(band);""Pholas Dactylus (band)"""
"http://dbpedia.org/resource/Luther_Wright_and_the_Wrongs;""Luther Wright and the Wrongs"""
"http://dbpedia.org/resource/Out_Hud;""Out Hud"""
"http://dbpedia.org/resource/Gluecifer;""Gluecifer"""
"http://dbpedia.org/resource/Skeletal_Family;""Skeletal Family"""
"http://dbpedia.org/resource/183_Club;""183 Club"""
"http://dbpedia.org/resource/Dionysus_(band);""Dionysus (band)"""
"http://dbpedia.org/resource/La_Vela_Puerca;""La Vela Puerca"""
"http://dbpedia.org/resource/Fire_Flies;""Fire Flies"""
"http://dbpedia.org/resource/Denim_(band);""Denim (band)"""
"http://dbpedia.org/resource/The_Plot_to_Blow_Up_the_Eiffel_Tower;""The Plot to Blow Up the Eiffel Tower"""
"http://dbpedia.org/resource/Apsci;""Apsci"""
"http://dbpedia.org/resource/Pan.Thy.Monium;""Pan.Thy.Monium"""
"http://dbpedia.org/resource/The_Scholars_(band);""The Scholars (band)"""
"http://dbpedia.org/resource/The_Trucks;""The Trucks"""
"http://dbpedia.org/resource/Supernova_(American_band);""Supernova (American band)"""
"http://dbpedia.org/resource/Give_Up_the_Ghost;""Give Up the Ghost"""
"http://dbpedia.org/resource/Smokey_&_Miho;""Smokey & Miho"""
"http://dbpedia.org/resource/Spizzenergi;""Spizzenergi"""
"http://dbpedia.org/resource/Ashes_Remain;""Ashes Remain"""
"http://dbpedia.org/resource/Ace_Augustine;""Ace Augustine"""
"http://dbpedia.org/resource/Fever_Fever_(band);""Fever Fever (band)"""
"http://dbpedia.org/resource/Julian_Drive;""Julian Drive"""
"http://dbpedia.org/resource/Leaders_(band);""Leaders (band)"""
"http://dbpedia.org/resource/Borealis_(band);""Borealis (band)"""
"http://dbpedia.org/resource/Vaadat_Charigim;""Vaadat Charigim"""
"http://dbpedia.org/resource/Freebass;""Freebass"""
"http://dbpedia.org/resource/TrueBliss;""TrueBliss"""
"http://dbpedia.org/resource/Tuvalu_(band);""Tuvalu (band)"""
"http://dbpedia.org/resource/United_Pursuit;""United Pursuit"""
"http://dbpedia.org/resource/Shanadoo;""Shanadoo"""
"http://dbpedia.org/resource/88_Fingers_Louie;""88 Fingers Louie"""
"http://dbpedia.org/resource/The_Phoenix_Foundation;""The Phoenix Foundation"""
"http://dbpedia.org/resource/Old_Time_Relijun;""Old Time Relijun"""
"http://dbpedia.org/resource/Sweet_Thursday_(band);""Sweet Thursday (band)"""
"http://dbpedia.org/resource/Whipping_Boy_(Irish_band);""Whipping Boy (Irish band)"""
"http://dbpedia.org/resource/Astronomy_Class;""Astronomy Class"""
"http://dbpedia.org/resource/Obtained_Enslavement;""Obtained Enslavement"""
"http://dbpedia.org/resource/Pre)Thing;""Pre)Thing"""
"http://dbpedia.org/resource/Sweatshop_Union;""Sweatshop Union"""
"http://dbpedia.org/resource/Earthsuit;""Earthsuit"""
"http://dbpedia.org/resource/Human_Fortress;""Human Fortress"""
"http://dbpedia.org/resource/Terranova_(band);""Terranova (band)"""
"http://dbpedia.org/resource/Longpigs;""Longpigs"""
"http://dbpedia.org/resource/Astra_Heights;""Astra Heights"""
"http://dbpedia.org/resource/Ruja;""Ruja"""
"http://dbpedia.org/resource/Bandits_of_the_Acoustic_Revolution;""Bandits of the Acoustic Revolution"""
"http://dbpedia.org/resource/The_Loved_Ones;""The Loved Ones"""
"http://dbpedia.org/resource/Codes_(band);""Codes (band)"""
"http://dbpedia.org/resource/Bad_City;""Bad City"""
"http://dbpedia.org/resource/The_Glitterati;""The Glitterati"""
"http://dbpedia.org/resource/The_Crust_Brothers;""The Crust Brothers"""
"http://dbpedia.org/resource/Az_Yet;""Az Yet"""
"http://dbpedia.org/resource/Boa_(Russian_band);""Boa (Russian band)"""
"http://dbpedia.org/resource/Kat_(band);""Kat (band)"""
"http://dbpedia.org/resource/Burden_of_a_Day;""Burden of a Day"""
"http://dbpedia.org/resource/Neo_(UK_band);""Neo (UK band)"""
"http://dbpedia.org/resource/Schwervon!;""Schwervon!"""
"http://dbpedia.org/resource/Cable_(American_band);""Cable (American band)"""
"http://dbpedia.org/resource/Raybon_Brothers;""Raybon Brothers"""
"http://dbpedia.org/resource/Gambino_Family_(group);""Gambino Family (group)"""
"http://dbpedia.org/resource/Holocaust_(band);""Holocaust (band)"""
"http://dbpedia.org/resource/B._B._&_Q._Band;""B. B. & Q. Band"""
"http://dbpedia.org/resource/Poema_(musical_group);""Poema (musical group)"""
"http://dbpedia.org/resource/Ezra_Furman_and_the_Harpoons;""Ezra Furman and the Harpoons"""
"http://dbpedia.org/resource/Dead_Sara;""Dead Sara"""
"http://dbpedia.org/resource/StompTown_Revival;""StompTown Revival"""
"http://dbpedia.org/resource/Suburban_Lawns;""Suburban Lawns"""
"http://dbpedia.org/resource/GXSOUL;""GXSOUL"""
"http://dbpedia.org/resource/Tronics;""Tronics"""
"http://dbpedia.org/resource/Like_Monroe;""Like Monroe"""
"http://dbpedia.org/resource/Twenty_Four_Hours_(band);""Twenty Four Hours (band)"""
"http://dbpedia.org/resource/Martha_(band);""Martha (band)"""
"http://dbpedia.org/resource/Marquis_de_Sade_(band);""Marquis de Sade (band)"""
"http://dbpedia.org/resource/Samved;""Samved"""
"http://dbpedia.org/resource/The_Lilac_Time;""The Lilac Time"""
"http://dbpedia.org/resource/Francis_and_the_Lights;""Francis and the Lights"""
"http://dbpedia.org/resource/For_Today;""For Today"""
"http://dbpedia.org/resource/Kill_the_Thrill;""Kill the Thrill"""
"http://dbpedia.org/resource/P.S._Eliot;""P.S. Eliot"""
"http://dbpedia.org/resource/The_Chrome_Cranks;""The Chrome Cranks"""
"http://dbpedia.org/resource/Las_Ketchup;""Las Ketchup"""
"http://dbpedia.org/resource/The_Analogs;""The Analogs"""
"http://dbpedia.org/resource/Stefy;""Stefy"""
"http://dbpedia.org/resource/Caustic_Christ;""Caustic Christ"""
"http://dbpedia.org/resource/Poison_Clan;""Poison Clan"""
"http://dbpedia.org/resource/Layo_&_Bushwacka!;""Layo & Bushwacka!"""
"http://dbpedia.org/resource/Self_Against_City;""Self Against City"""
"http://dbpedia.org/resource/Atomik_Harmonik;""Atomik Harmonik"""
"http://dbpedia.org/resource/Foto_na_Dans;""Foto na Dans"""
"http://dbpedia.org/resource/The_Paper_Chase_(band);""The Paper Chase (band)"""
"http://dbpedia.org/resource/Dark_Fortress;""Dark Fortress"""
"http://dbpedia.org/resource/Los_Pikadientes_de_Caborca;""Los Pikadientes de Caborca"""
"http://dbpedia.org/resource/Vonray;""Vonray"""
"http://dbpedia.org/resource/Bran_Van_3000;""Bran Van 3000"""
"http://dbpedia.org/resource/Fripp_&_Eno;""Fripp & Eno"""
"http://dbpedia.org/resource/12012;""12012"""
"http://dbpedia.org/resource/Drop_Trio;""Drop Trio"""
"http://dbpedia.org/resource/Alastis;""Alastis"""
"http://dbpedia.org/resource/The_Tyde;""The Tyde"""
"http://dbpedia.org/resource/Fredericks_Goldman_Jones;""Fredericks Goldman Jones"""
"http://dbpedia.org/resource/After_7;""After 7"""
"http://dbpedia.org/resource/Mike_Terrana;""Mike Terrana"""
"http://dbpedia.org/resource/John_Mayall_&_the_Bluesbreakers;""John Mayall & the Bluesbreakers"""
"http://dbpedia.org/resource/Iwrestledabearonce;""Iwrestledabearonce"""
"http://dbpedia.org/resource/The_Pineapple_Thief;""The Pineapple Thief"""
"http://dbpedia.org/resource/Steeler_(American_band);""Steeler (American band)"""
"http://dbpedia.org/resource/Save_Ferris;""Save Ferris"""
"http://dbpedia.org/resource/Camp_Lo;""Camp Lo"""
"http://dbpedia.org/resource/Thelonious_Monster;""Thelonious Monster"""
"http://dbpedia.org/resource/Amazing_Blondel;""Amazing Blondel"""
"http://dbpedia.org/resource/John_Mayer_Trio;""John Mayer Trio"""
"http://dbpedia.org/resource/Killing_Time_(American_band);""Killing Time (American band)"""
"http://dbpedia.org/resource/Unspoken_(band);""Unspoken (band)"""
"http://dbpedia.org/resource/The_Grid;""The Grid"""
"http://dbpedia.org/resource/Earth_Crisis;""Earth Crisis"""
"http://dbpedia.org/resource/U.K._Subs;""U.K. Subs"""
"http://dbpedia.org/resource/Brainstorm_(German_band);""Brainstorm (German band)"""
"http://dbpedia.org/resource/Models_(band);""Models (band)"""
"http://dbpedia.org/resource/Neuraxis_(band);""Neuraxis (band)"""
"http://dbpedia.org/resource/Golden_Smog;""Golden Smog"""
"http://dbpedia.org/resource/Enanitos_Verdes;""Enanitos Verdes"""
"http://dbpedia.org/resource/Underground_Resistance_(band);""Underground Resistance (band)"""
"http://dbpedia.org/resource/Millencolin;""Millencolin"""
"http://dbpedia.org/resource/Coldrain;""Coldrain"""
"http://dbpedia.org/resource/Team_Sleep;""Team Sleep"""
"http://dbpedia.org/resource/Rent_(musical);""Rent (musical)"""
"http://dbpedia.org/resource/The_Stills;""The Stills"""
"http://dbpedia.org/resource/Gravedigger_Five;""Gravedigger Five"""
"http://dbpedia.org/resource/Crobot;""Crobot"""
"http://dbpedia.org/resource/Peachcake;""Peachcake"""
"http://dbpedia.org/resource/Ripping_Corpse;""Ripping Corpse"""
"http://dbpedia.org/resource/Hymie's_Basement;""Hymie's Basement"""
"http://dbpedia.org/resource/Vanderveen;""Vanderveen"""
"http://dbpedia.org/resource/The_Foreshadowing;""The Foreshadowing"""
"http://dbpedia.org/resource/Vildhjarta;""Vildhjarta"""
"http://dbpedia.org/resource/SubArachnoid_Space;""SubArachnoid Space"""
"http://dbpedia.org/resource/Capital_Cities_(band);""Capital Cities (band)"""
"http://dbpedia.org/resource/End_Time_Warriors;""End Time Warriors"""
"http://dbpedia.org/resource/Savages_(band);""Savages (band)"""
"http://dbpedia.org/resource/Girlfriend_(band);""Girlfriend (band)"""
"http://dbpedia.org/resource/Katalepsy;""Katalepsy"""
"http://dbpedia.org/resource/I,_the_Breather;""I, the Breather"""
"http://dbpedia.org/resource/Bear_Hands;""Bear Hands"""
"http://dbpedia.org/resource/Let's_Active;""Let's Active"""
"http://dbpedia.org/resource/IllScarlett;""IllScarlett"""
"http://dbpedia.org/resource/Noise_Unit;""Noise Unit"""
"http://dbpedia.org/resource/Blush_(band);""Blush (band)"""
"http://dbpedia.org/resource/DV8_(band);""DV8 (band)"""
"http://dbpedia.org/resource/Twelve_Gauge_Valentine;""Twelve Gauge Valentine"""
"http://dbpedia.org/resource/Hologram_(band);""Hologram (band)"""
"http://dbpedia.org/resource/Future_Brown;""Future Brown"""
"http://dbpedia.org/resource/The_Forces_of_Evil;""The Forces of Evil"""
"http://dbpedia.org/resource/Syven;""Syven"""
"http://dbpedia.org/resource/Last_Orders_(band);""Last Orders (band)"""
"http://dbpedia.org/resource/After_Edmund;""After Edmund"""
"http://dbpedia.org/resource/N-Trance;""N-Trance"""
"http://dbpedia.org/resource/Vivid_(band);""Vivid (band)"""
"http://dbpedia.org/resource/Bootsauce;""Bootsauce"""
"http://dbpedia.org/resource/Nantucket_(band);""Nantucket (band)"""
"http://dbpedia.org/resource/The_Last_Goodnight;""The Last Goodnight"""
"http://dbpedia.org/resource/Some_&_Any;""Some & Any"""
"http://dbpedia.org/resource/Just_a_Band;""Just a Band"""
"http://dbpedia.org/resource/Falling_in_Reverse;""Falling in Reverse"""
"http://dbpedia.org/resource/Mayday_(Taiwanese_band);""Mayday (Taiwanese band)"""
"http://dbpedia.org/resource/Ou_Est_le_Swimming_Pool;""Ou Est le Swimming Pool"""
"http://dbpedia.org/resource/Mgła;""Mgła"""
"http://dbpedia.org/resource/The_Blank_Theory;""The Blank Theory"""
"http://dbpedia.org/resource/Superheist;""Superheist"""
"http://dbpedia.org/resource/The_Golden_Dogs;""The Golden Dogs"""
"http://dbpedia.org/resource/The_Nutty_Squirrels;""The Nutty Squirrels"""
"http://dbpedia.org/resource/Trees_(folk_band);""Trees (folk band)"""
"http://dbpedia.org/resource/Orbit_(band);""Orbit (band)"""
"http://dbpedia.org/resource/Main_Source;""Main Source"""
"http://dbpedia.org/resource/The_Black_Heart_Procession;""The Black Heart Procession"""
"http://dbpedia.org/resource/Spastic_Ink;""Spastic Ink"""
"http://dbpedia.org/resource/Goldenhorse;""Goldenhorse"""
"http://dbpedia.org/resource/Idiot_Pilot;""Idiot Pilot"""
"http://dbpedia.org/resource/Middian;""Middian"""
"http://dbpedia.org/resource/The_Bollywood_Brass_Band;""The Bollywood Brass Band"""
"http://dbpedia.org/resource/Fear_(band);""Fear (band)"""
"http://dbpedia.org/resource/Clandestine_Blaze;""Clandestine Blaze"""
"http://dbpedia.org/resource/Ulster-Scots_Folk_Orchestra;""Ulster-Scots Folk Orchestra"""
"http://dbpedia.org/resource/Battles_(band);""Battles (band)"""
"http://dbpedia.org/resource/Daddy_Cool_(band);""Daddy Cool (band)"""
"http://dbpedia.org/resource/Bruford_Levin_Upper_Extremities;""Bruford Levin Upper Extremities"""
"http://dbpedia.org/resource/Trisomie_21;""Trisomie 21"""
"http://dbpedia.org/resource/The_Davis_Sisters;""The Davis Sisters"""
"http://dbpedia.org/resource/Neon_Horse;""Neon Horse"""
"http://dbpedia.org/resource/Grand_Buffet;""Grand Buffet"""
"http://dbpedia.org/resource/War_of_Ages;""War of Ages"""
"http://dbpedia.org/resource/The_Shakin'_Pyramids;""The Shakin' Pyramids"""
"http://dbpedia.org/resource/Default_(band);""Default (band)"""
"http://dbpedia.org/resource/Little_Dragon;""Little Dragon"""
"http://dbpedia.org/resource/Led_Bib;""Led Bib"""
"http://dbpedia.org/resource/Cheek_Mountain_Thief;""Cheek Mountain Thief"""
"http://dbpedia.org/resource/The_Cave_Singers;""The Cave Singers"""
"http://dbpedia.org/resource/Parabelle;""Parabelle"""
"http://dbpedia.org/resource/Sierra_Leone's_Refugee_All_Stars;""Sierra Leone's Refugee All Stars"""
"http://dbpedia.org/resource/Adebisi_Shank;""Adebisi Shank"""
"http://dbpedia.org/resource/Celtas_Cortos;""Celtas Cortos"""
"http://dbpedia.org/resource/Haloo_Helsinki!;""Haloo Helsinki!"""
"http://dbpedia.org/resource/True_Widow;""True Widow"""
"http://dbpedia.org/resource/Kontrol;""Kontrol"""
"http://dbpedia.org/resource/Delta_Rae;""Delta Rae"""
"http://dbpedia.org/resource/Dream_Morning_Musume;""Dream Morning Musume"""
"http://dbpedia.org/resource/YuiKaori;""YuiKaori"""
"http://dbpedia.org/resource/Radish_(band);""Radish (band)"""
"http://dbpedia.org/resource/Minimal_Man;""Minimal Man"""
"http://dbpedia.org/resource/The_Fureys;""The Fureys"""
"http://dbpedia.org/resource/Goat_(band);""Goat (band)"""
"http://dbpedia.org/resource/The_Mescaleros;""The Mescaleros"""
"http://dbpedia.org/resource/Monaco_(band);""Monaco (band)"""
"http://dbpedia.org/resource/Das_Racist;""Das Racist"""
"http://dbpedia.org/resource/Milky;""Milky"""
"http://dbpedia.org/resource/Oceans_of_Sadness;""Oceans of Sadness"""
"http://dbpedia.org/resource/Los_Tres;""Los Tres"""
"http://dbpedia.org/resource/Akurat;""Akurat"""
"http://dbpedia.org/resource/Nobody's_Angel;""Nobody's Angel"""
"http://dbpedia.org/resource/Dr._Ed_and_the_Flu_Shots;""Dr. Ed and the Flu Shots"""
"http://dbpedia.org/resource/Operahouse;""Operahouse"""
"http://dbpedia.org/resource/The_Heptones;""The Heptones"""
"http://dbpedia.org/resource/Wicked_Wisdom;""Wicked Wisdom"""
"http://dbpedia.org/resource/Cosmic_Rough_Riders;""Cosmic Rough Riders"""
"http://dbpedia.org/resource/Bulgarian_State_Television_Female_Vocal_Choir;""Bulgarian State Television Female Vocal Choir"""
"http://dbpedia.org/resource/Loose_Ends_(band);""Loose Ends (band)"""
"http://dbpedia.org/resource/Grand_Archives;""Grand Archives"""
"http://dbpedia.org/resource/Irakere;""Irakere"""
"http://dbpedia.org/resource/Rose_Royce;""Rose Royce"""
"http://dbpedia.org/resource/The_Qemists;""The Qemists"""
"http://dbpedia.org/resource/Discount_(band);""Discount (band)"""
"http://dbpedia.org/resource/Murple_(band);""Murple (band)"""
"http://dbpedia.org/resource/Love_Equals_Death;""Love Equals Death"""
"http://dbpedia.org/resource/New_England_(band);""New England (band)"""
"http://dbpedia.org/resource/Son,_Ambulance;""Son, Ambulance"""
"http://dbpedia.org/resource/Phantom_Blue;""Phantom Blue"""
"http://dbpedia.org/resource/Beneath_the_Massacre;""Beneath the Massacre"""
"http://dbpedia.org/resource/RBL_Posse;""RBL Posse"""
"http://dbpedia.org/resource/Bone_Symphony;""Bone Symphony"""
"http://dbpedia.org/resource/Replicants_(band);""Replicants (band)"""
"http://dbpedia.org/resource/Orquesta_El_Arranque;""Orquesta El Arranque"""
"http://dbpedia.org/resource/Dead_and_Divine;""Dead and Divine"""
"http://dbpedia.org/resource/Wild_Rose_(band);""Wild Rose (band)"""
"http://dbpedia.org/resource/Fuck_(band);""Fuck (band)"""
"http://dbpedia.org/resource/Faktion;""Faktion"""
"http://dbpedia.org/resource/Novastar;""Novastar"""
"http://dbpedia.org/resource/On_the_Last_Day;""On the Last Day"""
"http://dbpedia.org/resource/Back_Off_Cupids;""Back Off Cupids"""
"http://dbpedia.org/resource/Anacrusis_(band);""Anacrusis (band)"""
"http://dbpedia.org/resource/Asher_D_and_Daddy_Freddy;""Asher D and Daddy Freddy"""
"http://dbpedia.org/resource/Switches_(band);""Switches (band)"""
"http://dbpedia.org/resource/Brick_&_Lace;""Brick & Lace"""
"http://dbpedia.org/resource/Musical_Youth;""Musical Youth"""
"http://dbpedia.org/resource/Kane_Hodder_(band);""Kane Hodder (band)"""
"http://dbpedia.org/resource/Blumfeld;""Blumfeld"""
"http://dbpedia.org/resource/Efek_Rumah_Kaca;""Efek Rumah Kaca"""
"http://dbpedia.org/resource/Breather_Resist;""Breather Resist"""
"http://dbpedia.org/resource/Agent_Fresco;""Agent Fresco"""
"http://dbpedia.org/resource/King_810;""King 810"""
"http://dbpedia.org/resource/SXL_(band);""SXL (band)"""
"http://dbpedia.org/resource/Barbados_(band);""Barbados (band)"""
"http://dbpedia.org/resource/Call_to_Preserve;""Call to Preserve"""
"http://dbpedia.org/resource/ACxDC;""ACxDC"""
"http://dbpedia.org/resource/Khiyo;""Khiyo"""
"http://dbpedia.org/resource/Loftland;""Loftland"""
"http://dbpedia.org/resource/Ashes_Divide;""Ashes Divide"""
"http://dbpedia.org/resource/The_Lonely_Astronauts;""The Lonely Astronauts"""
"http://dbpedia.org/resource/Young_Knives;""Young Knives"""
"http://dbpedia.org/resource/New_Look_(band);""New Look (band)"""
"http://dbpedia.org/resource/Karen_Peck_and_New_River;""Karen Peck and New River"""
"http://dbpedia.org/resource/Dragged_Into_Sunlight;""Dragged Into Sunlight"""
"http://dbpedia.org/resource/Days_N'_Daze;""Days N' Daze"""
"http://dbpedia.org/resource/Eradikal_Insane;""Eradikal Insane"""
"http://dbpedia.org/resource/GD_&_TOP;""GD & TOP"""
"http://dbpedia.org/resource/Colonel_Claypool's_Bucket_of_Bernie_Brains;""Colonel Claypool's Bucket of Bernie Brains"""
"http://dbpedia.org/resource/Art_of_Time_Ensemble;""Art of Time Ensemble"""
"http://dbpedia.org/resource/The_Ocean_(band);""The Ocean (band)"""
"http://dbpedia.org/resource/Snafu_(band);""Snafu (band)"""
"http://dbpedia.org/resource/Vega_(band);""Vega (band)"""
"http://dbpedia.org/resource/Fear_Itself_(band);""Fear Itself (band)"""
